name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
ivory coast,2023-10-29,33.1,21,26,38.2,21,27.7,22.7,84.5,0,0,0,,0,0,11.9,11.2,219.6,1008.7,48.1,8.3,284.8,24.5,10,30,2023-10-29T06:07:55,2023-10-29T18:01:42,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2023-10-30,32.1,22.1,26.6,38,22.1,28.6,23.5,84.8,0.193,100,4.17,rain,0,0,20.9,21.8,237.5,1009,45.2,11.1,283.3,24.5,9,75,2023-10-30T06:08:01,2023-10-30T18:01:29,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65562099999,remote,65563099999"
ivory coast,2023-10-31,33.1,22.1,26.5,39.4,22.1,28.3,22.9,82.6,0.037,100,4.17,rain,0,0,38.9,11.2,205.7,1009.5,44.7,10,275.3,23.7,10,60,2023-10-31T06:08:08,2023-10-31T18:01:16,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,65563099999"
ivory coast,2023-11-01,32.1,23.7,27.1,38,23.7,29.4,24,84.5,0,0,0,rain,0,0,38.9,11.2,223.5,1011.2,62.3,8.6,276,23.8,9,60,2023-11-01T06:08:15,2023-11-01T18:01:05,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,65563099999"
ivory coast,2023-11-02,32.7,22.1,26.6,38,22.1,29,23.6,85.2,0.963,100,4.17,rain,0,0,14,11.2,216.4,1012,60.7,9.5,262.3,22.7,9,60,2023-11-02T06:08:24,2023-11-02T18:00:54,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2023-11-03,33.1,22.6,26.8,38.1,22.6,28.5,23.9,86,0,0,0,,0,0,24.1,14.8,224.5,1011,68.9,10.3,277.9,23.9,9,60,2023-11-03T06:08:32,2023-11-03T18:00:44,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2023-11-04,33.1,24.1,27.3,39.4,24.1,29.5,24.1,84.1,0,0,0,rain,0,0,18.7,11.2,234.3,1010.8,71,8.8,235,20.3,8,30,2023-11-04T06:08:42,2023-11-04T18:00:35,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,65563099999"
ivory coast,2023-11-05,32.1,21.8,26.3,38,21.8,28,23.5,86,0.018,100,4.17,rain,0,0,12.6,10.9,244.2,1010.9,61.1,9.4,279.9,24.2,9,60,2023-11-05T06:08:52,2023-11-05T18:00:27,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,remote,65563099999"
ivory coast,2023-11-06,33.1,22.9,26.3,39.4,22.9,27.9,23.4,85.6,0.1,100,4.17,rain,0,0,19.1,11.2,210.8,1011.5,50,9.3,265.9,23,9,75,2023-11-06T06:09:03,2023-11-06T18:00:20,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,remote,65563099999"
ivory coast,2023-11-07,33.1,22.1,26.6,40.7,22.1,28.9,23.4,84.3,0.885,100,4.17,rain,0,0,31,14.3,203.9,1011.2,62.1,10.9,248.6,21.3,9,60,2023-11-07T06:09:15,2023-11-07T18:00:14,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2023-11-08,33.4,21.1,25.6,39.6,21.1,26.9,22.9,87,12.488,100,8.33,rain,0,0,25.9,18.4,234.1,1010.7,50.5,10.2,212.6,18.4,9,30,2023-11-08T06:09:28,2023-11-08T18:00:09,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,remote,65563099999"
ivory coast,2023-11-09,30.1,22.1,25.3,35.2,22.1,26.5,23.2,89.1,14.447,100,4.17,rain,0,0,13.7,11.2,234.2,1011.6,69.7,16.1,141.1,12.3,6,60,2023-11-09T06:09:41,2023-11-09T18:00:05,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2023-11-10,33.1,23.1,26.9,39.4,23.1,29,23.8,84.9,0.1,100,4.17,rain,0,0,9,11.2,267.3,1011.9,55,9.5,192.5,16.7,9,75,2023-11-10T06:09:55,2023-11-10T18:00:02,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,65563099999"
ivory coast,2023-11-11,32.7,22.1,26.2,38,22.1,27.9,23.4,86.3,0.5,100,4.17,rain,0,0,15.8,14.8,223,1012.4,53.6,12.4,251.8,21.7,9,30,2023-11-11T06:10:10,2023-11-11T18:00:00,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,65563099999"
ivory coast,2023-11-12,33.1,23.1,26.6,39.4,23.1,28.4,23.5,84.4,0,0,0,rain,0,0,28.8,11.2,261.7,1012.2,65.8,9,273.5,23.6,9,60,2023-11-12T06:10:25,2023-11-12T17:59:58,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,65563099999
ivory coast,2023-11-13,32.1,23.1,26.7,38,23.1,28.5,23.5,84.4,0,0,0,,0,0,18.7,11.2,237.1,1012.1,38.3,9.6,266.1,22.9,9,60,2023-11-13T06:10:42,2023-11-13T17:59:58,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-11-14,33.1,23.1,26.1,39.4,23.1,27.9,23.4,86.6,0.2,100,4.17,rain,0,0,27.4,14.8,255.9,1011.5,54.1,9.8,270.6,23.3,9,60,2023-11-14T06:10:59,2023-11-14T17:59:59,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,65563099999"
ivory coast,2023-11-15,33.1,21.9,26.8,38.2,21.9,28.7,22.8,80.8,0,0,0,,0,0,13.7,11.2,252.2,1010.7,51.8,12.5,275.3,23.7,9,30,2023-11-15T06:11:16,2023-11-15T18:00:01,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-11-16,33.1,22.1,26.3,38.2,22.1,28.1,23.1,84.3,0,0,0,,0,0,18.7,22.3,234,1011.2,57.5,10.5,272.1,23.6,9,30,2023-11-16T06:11:35,2023-11-16T18:00:04,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-11-17,32.1,23.1,26.9,39.3,23.1,28.9,23.8,84.3,0.1,100,4.17,rain,0,0,19.4,11.2,187.9,1011.3,70.1,11.6,242.8,20.8,8,60,2023-11-17T06:11:54,2023-11-17T18:00:08,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,65563099999"
ivory coast,2023-11-18,33.1,22.1,27,40.7,22.1,29.2,24,85.1,0,0,0,,0,0,20.2,7.6,229.1,1012.1,60.7,10.1,264.6,23,9,60,2023-11-18T06:12:13,2023-11-18T18:00:13,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-11-19,32.1,23,26,39.3,23,27.7,23.5,86.9,0,0,0,,0,0,19.8,11.2,280.6,1012.1,62.2,12.1,259.1,22.5,9,30,2023-11-19T06:12:34,2023-11-19T18:00:18,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-11-20,33.1,22.4,26.5,38.2,22.4,28.3,23.3,84.6,0,0,0,,0,0,16.9,7.6,263.8,1011.7,40.9,7.1,272.3,23.5,9,30,2023-11-20T06:12:55,2023-11-20T18:00:25,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-11-21,34.1,22.1,26.3,40.7,22.1,28.3,22.9,83.1,0,0,0,,0,0,13.7,11.2,241.2,1011.5,47.1,9.8,271.8,23.5,9,10,2023-11-21T06:13:17,2023-11-21T18:00:33,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-11-22,32.1,22.3,26.4,38,22.3,28,23.6,86,0,0,0,,0,0,21.6,18.4,223.5,1011.7,50.5,9.7,252.3,21.9,9,30,2023-11-22T06:13:39,2023-11-22T18:00:42,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-11-23,34.1,22.8,27.1,39.5,22.8,28.9,23.3,81.9,0,0,0,,0,0,18,11.2,237.5,1011.3,66.2,11.9,239.1,20.7,9,30,2023-11-23T06:14:02,2023-11-23T18:00:52,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-11-24,34.1,23.1,27.7,39.4,23.1,30.1,23.4,80.5,0.1,100,4.17,rain,0,0,26.6,11.2,227.7,1010.8,56.3,10.9,245.2,21.3,9,30,2023-11-24T06:14:26,2023-11-24T18:01:02,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,65563099999"
ivory coast,2023-11-25,33.6,24.1,27.1,37.9,24.1,28.6,23.2,81.4,0.9,100,12.5,rain,0,0,33.8,14.8,223.6,1010.4,48.6,12.2,212.6,18.3,9,30,2023-11-25T06:14:50,2023-11-25T18:01:14,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,65563099999"
ivory coast,2023-11-26,32.1,22,26.1,36.9,22,27.1,22.7,82.5,0.6,100,12.5,rain,0,0,24.8,14.8,220.2,1011.9,68.8,15.4,158.4,13.6,9,30,2023-11-26T06:15:15,2023-11-26T18:01:27,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,65563099999"
ivory coast,2023-11-27,32.1,22.1,25.8,38,22.1,27.2,22.7,84.5,6.9,100,33.33,rain,0,0,16.6,11.2,305.9,1012.8,57.5,11.2,176.3,15.1,9,30,2023-11-27T06:15:40,2023-11-27T18:01:40,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,65563099999"
ivory coast,2023-11-28,32.1,22.1,26.5,38,22.1,28.9,23.7,85.6,0,0,0,,0,0,27.7,11.2,202.9,1011.5,43.3,9.9,231.3,19.9,9,30,2023-11-28T06:16:06,2023-11-28T18:01:55,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-11-29,32.1,22.3,26.8,38,22.3,28.7,23.3,83,0.5,100,8.33,rain,0,0,21.2,11.2,244.6,1011.5,49,10.6,241.7,20.9,8,30,2023-11-29T06:16:32,2023-11-29T18:02:10,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,65563099999"
ivory coast,2023-11-30,34,22.1,26.5,39.4,22.1,28.5,23.3,84.9,0,0,0,rain,0,0,28.1,18.4,274.5,1012.2,45.9,7.5,242,20.9,9,30,2023-11-30T06:16:59,2023-11-30T18:02:26,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-12-01,34.1,21.1,27,42.1,21.1,29.5,23.4,82.7,0.1,100,4.17,rain,0,0,36.7,11.2,235.3,1012.3,48.8,11.3,264.5,22.9,9,60,2023-12-01T06:17:26,2023-12-01T18:02:44,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,65563099999"
ivory coast,2023-12-02,34.1,21.1,26.7,40.7,21.1,28.9,23,82.3,0,0,0,,0,0,29.5,7.6,283,1012.3,44.5,8.8,261.5,22.6,9,30,2023-12-02T06:17:54,2023-12-02T18:03:01,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-12-03,33.1,23,26.5,39.4,23,28.6,23.8,86.3,0,0,0,,0,0,25.9,11.2,246,1012,49.2,8.7,267.3,23.3,9,30,2023-12-03T06:18:22,2023-12-03T18:03:20,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-12-04,34.1,22.1,27.1,42.1,22.1,29.3,23.3,81.8,0,0,0,,0,0,17.3,18.4,259.9,1012.1,36,8.1,268.4,23.3,9,10,2023-12-04T06:18:50,2023-12-04T18:03:40,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-12-05,33.1,22.1,26.5,39.4,22.1,28.5,22.8,82,0,0,0,,0,0,16.2,11.2,259.8,1012.1,40.4,9.9,267.4,23.3,9,10,2023-12-05T06:19:19,2023-12-05T18:04:00,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-12-06,34.1,21.1,26.4,39.5,21.1,28.2,22.5,81.9,0,0,0,,0,0,19.8,11.2,264.3,1012.3,29.6,10.9,268.7,23.2,9,10,2023-12-06T06:19:48,2023-12-06T18:04:21,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-12-07,33.3,21.1,26,39.4,21.1,27.5,22.6,83.8,0,0,0,,0,0,21.6,14.8,249.8,1012.9,46.7,9.1,252.4,22,9,10,2023-12-07T06:20:17,2023-12-07T18:04:43,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-12-08,33.1,21.1,26.8,38.2,21.1,28.5,22.6,80.2,0,0,0,rain,0,0,25.2,11.2,158.7,1012.7,31.9,8,179.7,15.6,9,10,2023-12-08T06:20:47,2023-12-08T18:05:06,0.86,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-12-09,34.1,22.1,27.3,39.5,22.1,29.4,22.8,78.2,0,0,0,,0,0,15.1,14.8,294.3,1010.5,26.9,10.1,264.2,22.9,9,10,2023-12-09T06:21:17,2023-12-09T18:05:29,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-12-10,32.5,22.1,26.2,35.9,22.1,27.3,21.4,77.7,0,0,0,,0,0,13.7,11.2,285.4,1011.2,49,10.6,264.1,22.9,9,10,2023-12-10T06:21:47,2023-12-10T18:05:53,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-12-11,33.1,21.1,26.3,37.1,21.1,27.7,22.6,82.7,0,0,0,,0,0,18,11.2,299.2,1011.3,49.9,7,264.8,22.9,9,10,2023-12-11T06:22:17,2023-12-11T18:06:18,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-12-12,35.1,21.1,27.3,37.8,21.1,28.5,19.7,67.4,0,0,0,,0,0,15.1,11.2,31.5,1011.4,34.4,12.2,266.4,23,9,10,2023-12-12T06:22:47,2023-12-12T18:06:43,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,65563099999"
ivory coast,2023-12-13,33.2,18.1,25.1,31.8,18.1,24.7,14,56.7,0,0,0,,0,0,16.6,18.4,35.2,1011.1,24.8,8.1,278.5,23.9,9,10,2023-12-13T06:23:18,2023-12-13T18:07:09,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2023-12-14,34.1,16.1,24.5,32.5,16.1,24.1,13.6,58.5,0,0,0,,0,0,10.8,11.2,0.8,1010.3,9.2,9.4,272.3,23.6,9,10,2023-12-14T06:23:48,2023-12-14T18:07:36,0.05,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2023-12-15,34.1,16.8,24.7,33.7,16.8,24.6,15.7,62.9,0,0,0,,0,0,15.5,11.2,8.4,1009.9,13.2,4.9,270.7,23.4,9,10,2023-12-15T06:24:19,2023-12-15T18:08:03,0.09,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2023-12-16,33.2,18.1,25.3,33.1,18.1,25.2,15.7,60.3,0,0,0,,0,0,14.4,11.2,353.4,1009.4,14.1,7.7,250.9,21.8,9,10,2023-12-16T06:24:49,2023-12-16T18:08:30,0.13,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2023-12-17,32.1,17.5,24.3,31.7,17.5,24.3,15.5,62.5,0,0,0,,0,0,14.8,11.2,329,1010,20.4,7.4,262,22.7,9,10,2023-12-17T06:25:20,2023-12-17T18:08:58,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2023-12-18,35.2,15.5,25.1,33.2,15.5,24.4,13.1,56.6,0,0,0,,0,0,16.2,18.4,12.5,1009.7,15.2,7.5,267.9,23.2,9,10,2023-12-18T06:25:50,2023-12-18T18:09:26,0.2,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2023-12-19,33.2,17.7,24.9,30.9,17.7,24.3,10.5,46.1,0,0,0,,0,0,15.5,18.4,6.8,1011.2,14.1,8.2,274,23.8,9,10,2023-12-19T06:26:21,2023-12-19T18:09:55,0.25,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2023-12-20,33.1,17.1,24,30.9,17.1,23.4,9,43.4,0,0,0,,0,0,22.7,18.4,351.8,1012.7,5.9,6.3,275,23.9,9,10,2023-12-20T06:26:51,2023-12-20T18:10:24,0.27,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2023-12-21,33.1,15.1,23.4,31.6,15.1,22.8,11.2,54.6,0,0,0,,0,0,17.6,18.2,2.1,1012.3,10.6,6.3,273.8,23.7,9,10,2023-12-21T06:27:21,2023-12-21T18:10:54,0.3,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2023-12-22,34.3,14.7,23.3,32,14.7,22.7,10.4,51.8,0,0,0,,0,0,13.3,14.8,355.4,1011.9,22.1,7.6,275,23.8,9,10,2023-12-22T06:27:51,2023-12-22T18:11:23,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2023-12-23,34.1,13.3,23.5,32,13.3,23,11.9,56.5,0,0,0,,0,0,17.6,14.8,41.8,1012,13.7,6.3,272.2,23.5,9,10,2023-12-23T06:28:20,2023-12-23T18:11:53,0.37,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2023-12-24,36.4,13.7,25,35.3,13.7,24.8,14.2,57.9,0,0,0,,0,0,15.1,18,66,1011.8,12.3,7,267.8,22.9,9,10,2023-12-24T06:28:50,2023-12-24T18:12:24,0.41,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2023-12-25,34.1,19,25.7,36.9,19,26.8,19.9,73.3,0,0,0,,0,0,11.2,11.2,305.1,1011.7,28.9,7.3,272.3,23.5,9,10,2023-12-25T06:29:19,2023-12-25T18:12:54,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2023-12-26,37,20.1,27,39.4,20.1,28,18.8,66.8,0,0,0,,0,0,8.6,11.2,332.5,1011.1,21,8.7,272.2,23.4,9,10,2023-12-26T06:29:48,2023-12-26T18:13:25,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2023-12-27,36.1,17.1,25.7,36.6,17.1,26,16,60.4,0,0,0,,0,0,11.5,18,334.1,1011.4,9.8,7.6,279.2,23.8,9,10,2023-12-27T06:30:16,2023-12-27T18:13:56,0.5,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2023-12-28,35.7,18.1,25.6,36.9,18.1,26.6,17.8,68.6,0,0,0,,0,0,7.6,11.2,312.4,1012.8,45.6,9.8,273.9,23.8,9,10,2023-12-28T06:30:44,2023-12-28T18:14:27,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2023-12-29,35.8,18.1,25,34.2,18.1,25.4,17.3,69,0,0,0,,0,0,11.2,10.9,341.6,1011.9,26.9,6.6,275.8,23.8,9,10,2023-12-29T06:31:11,2023-12-29T18:14:58,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2023-12-30,35.8,16.8,25.1,35.5,16.8,25.2,16,62.4,0,0,0,,0,0,22,11.2,355,1011.5,17.9,6,274,23.8,9,10,2023-12-30T06:31:38,2023-12-30T18:15:29,0.61,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2023-12-31,33.6,20.1,25.7,36.9,20.1,26.8,21.1,78.6,0,0,0,,0,0,11.5,14.8,320.1,1011.5,29.2,6.6,269.3,23.2,9,10,2023-12-31T06:32:05,2023-12-31T18:16:00,0.64,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2024-01-01,33.1,21.1,25.9,37.1,21.1,27.2,21.3,78.1,0,0,0,,0,0,12.6,11.2,302.1,1012.2,36,8.3,269.3,23.1,9,10,2024-01-01T06:32:31,2024-01-01T18:16:31,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
